timestamp,iv,close,volume,spot
2026-03-04 03:45:00,27.447502,39.0,26325,1217.4
2026-03-04 04:00:00,26.665821,40.35,21600,1221.7
2026-03-04 04:15:00,29.287037,43.0,31050,1211.0
2026-03-04 04:30:00,26.162064,36.65,20925,1225.6
2026-03-04 04:45:00,26.425825,37.8,4725,1217.7
2026-03-04 05:00:00,25.704528,36.8,4050,1217.6
2026-03-04 05:15:00,27.799044,42.4,135675,1213.4
2026-03-04 05:30:00,28.597979,40.65,10125,1217.8
2026-03-04 05:45:00,27.812851,39.45,40500,1208.1
2026-03-04 06:00:00,28.286089,43.0,12825,1204.0
2026-03-04 06:15:00,27.759088,42.55,9450,1204.4
2026-03-04 06:30:00,28.481746,42.55,2700,1202.8
2026-03-04 06:45:00,27.757405,41.0,8775,1201.7
2026-03-04 07:00:00,26.778209,40.65,3375,1203.3
2026-03-04 07:15:00,27.217661,42.0,4725,1204.7
2026-03-04 07:30:00,26.810558,40.6,7425,1212.6
2026-03-04 07:45:00,27.570455,38.05,31725,1215.6
2026-03-04 08:00:00,26.206637,40.55,10125,1213.9
2026-03-04 08:15:00,27.630715,40.95,3375,1211.4
2026-03-04 08:30:00,26.672431,38.1,8775,1217.9
2026-03-04 08:45:00,26.247661,36.3,14175,1215.6
2026-03-04 09:00:00,26.682983,37.5,23625,1216.8
2026-03-04 09:15:00,26.638507,37.65,12825,1217.2
2026-03-04 09:30:00,27.509819,41.2,19575,1212.2
2026-03-04 09:45:00,28.546186,40.25,40500,1208.1
2026-03-05 03:45:00,26.132035,37.95,170775,1220.1
2026-03-05 04:00:00,26.040831,39.0,27000,1222.2
2026-03-05 04:15:00,25.761977,39.0,66150,1232.3
2026-03-05 04:30:00,26.72828,39.0,66825,1230.1
2026-03-05 04:45:00,26.085396,37.05,74250,1237.5
2026-03-05 05:00:00,26.343831,39.75,56700,1241.8
2026-03-05 05:15:00,26.67976,40.4,33750,1242.2
2026-03-05 05:30:00,25.832052,37.35,18900,1238.7
2026-03-05 05:45:00,25.861498,40.1,17550,1234.1
2026-03-05 06:00:00,24.968421,35.1,36450,1227.2
2026-03-05 06:15:00,25.191212,35.0,18225,1226.5
2026-03-05 06:30:00,24.325278,35.85,14175,1230.1
2026-03-05 06:45:00,24.552691,36.3,16200,1230.4
2026-03-05 07:00:00,24.455329,36.0,10800,1230.1
2026-03-05 07:15:00,24.856711,36.45,5400,1230.0
2026-03-05 07:30:00,24.512075,33.95,20250,1235.7
2026-03-05 07:45:00,24.92583,39.3,8100,1234.9
2026-03-05 08:00:00,24.31571,38.4,12825,1234.7
2026-03-05 08:15:00,25.893929,38.3,9450,1231.0
2026-03-05 08:30:00,24.828386,36.65,5400,1230.5
2026-03-05 08:45:00,25.279294,34.9,10125,1235.7
2026-03-05 09:00:00,24.525924,34.05,19575,1245.4
2026-03-05 09:15:00,23.443058,34.75,41850,1249.3
2026-03-05 09:30:00,24.25166,38.5,22275,1244.6
2026-03-05 09:45:00,23.890089,34.6,19575,1248.0
2026-03-06 03:45:00,24.047819,35.3,37800,1240.5
2026-03-06 04:00:00,25.545904,37.75,56700,1241.5
2026-03-06 04:15:00,25.553933,36.75,12825,1239.7
2026-03-06 04:30:00,25.738795,39.45,12825,1244.1
2026-03-06 04:45:00,25.969724,35.5,35100,1245.9
2026-03-06 05:00:00,25.485709,39.4,8775,1244.6
2026-03-06 05:15:00,25.447009,39.4,6075,1244.7
2026-03-06 05:30:00,26.099653,35.8,7425,1246.2
2026-03-06 05:45:00,24.683421,34.3,8100,1246.8
2026-03-06 06:00:00,26.356257,39.55,8100,1243.0
2026-03-06 06:15:00,24.896052,33.7,1350,1245.2
2026-03-06 06:30:00,25.382908,37.4,6075,1241.4
2026-03-06 06:45:00,25.689628,37.0,4050,1240.0
2026-03-06 07:00:00,25.282859,37.2,2700,1241.3
2026-03-06 07:15:00,25.532662,37.9,675,1242.0
2026-03-06 07:30:00,25.495028,37.9,675,1242.1
2026-03-06 07:45:00,25.368324,37.45,2700,1241.6
2026-03-06 08:00:00,26.036424,37.45,0,1240.1
2026-03-06 08:15:00,25.551781,37.05,675,1240.5
2026-03-06 08:30:00,24.329347,36.0,4050,1241.4
2026-03-06 08:45:00,25.419797,37.2,19575,1241.1
2026-03-06 09:00:00,24.881608,36.4,12150,1240.9
2026-03-06 09:15:00,27.593154,37.9,5400,1237.4
2026-03-06 09:30:00,24.782716,36.7,12150,1232.2
2026-03-06 09:45:00,26.490242,37.6,11475,1230.0
2026-03-09 03:45:00,30.562599,36.6,41850,1195.5
2026-03-09 04:00:00,31.471865,37.2,37125,1185.3
2026-03-09 04:15:00,31.061007,38.1,19575,1187.9
2026-03-09 04:30:00,30.715176,37.0,17550,1186.6
2026-03-09 04:45:00,34.644436,43.55,1350,1181.1
2026-03-09 05:00:00,31.869344,41.0,12825,1172.8
2026-03-09 05:15:00,31.379169,39.5,12825,1180.5
2026-03-09 05:30:00,30.501787,37.95,4725,1179.5
2026-03-09 05:45:00,31.152593,38.25,4050,1188.1
2026-03-09 06:00:00,30.629179,39.0,16200,1190.6
2026-03-09 06:15:00,29.441387,37.8,10125,1190.9
2026-03-09 06:30:00,29.204606,37.3,2700,1190.5
2026-03-09 06:45:00,30.031365,36.5,8100,1187.3
2026-03-09 07:00:00,30.372014,39.55,7425,1192.2
2026-03-09 07:15:00,28.959412,39.0,1350,1194.1
2026-03-09 07:30:00,30.889682,39.4,4725,1190.9
2026-03-09 07:45:00,30.445119,36.3,9450,1195.5
2026-03-09 08:00:00,29.220291,37.35,29700,1200.1
2026-03-09 08:15:00,30.236135,36.25,10125,1195.9
2026-03-09 08:30:00,30.19584,38.9,12150,1191.5
2026-03-09 08:45:00,30.640646,38.9,0,1190.6
2026-03-09 09:00:00,29.616591,38.0,3375,1191.1
2026-03-09 09:15:00,29.724522,38.5,7425,1191.8
2026-03-09 09:30:00,28.446027,38.5,24975,1194.4
2026-03-09 09:45:00,29.254984,36.9,20250,1189.9
2026-03-10 03:45:00,27.1998,34.5,59400,1200.5
2026-03-10 04:00:00,25.569968,33.1,52650,1201.3
2026-03-10 04:15:00,27.44003,33.5,43875,1198.2
2026-03-10 04:30:00,26.077519,35.0,9450,1203.7
2026-03-10 04:45:00,27.422647,33.3,13500,1197.9
2026-03-10 05:00:00,26.885842,36.0,19575,1203.9
2026-03-10 05:15:00,26.370459,35.3,11475,1203.7
2026-03-10 05:30:00,25.988693,30.5,3375,1205.2
2026-03-10 05:45:00,26.622498,32.0,9450,1206.7
2026-03-10 06:00:00,26.686524,32.65,6750,1207.8
