timestamp,iv,close,volume,spot
2026-03-04 03:45:00,34.975845,10.95,175875,253.5
2026-03-04 04:00:00,33.92578,9.8,168000,254.25
2026-03-04 04:15:00,37.285055,10.9,70875,252.3
2026-03-04 04:30:00,33.979744,9.65,107625,253.95
2026-03-04 04:45:00,34.964745,10.0,52500,251.8
2026-03-04 05:00:00,34.342907,9.75,78750,251.65
2026-03-04 05:15:00,34.922882,10.4,112875,250.25
2026-03-04 05:30:00,35.453495,10.65,399000,250.45
2026-03-04 05:45:00,35.672102,10.05,126000,249.25
2026-03-04 06:00:00,36.344633,10.2,141750,249.2
2026-03-04 06:15:00,35.707927,10.6,81375,250.25
2026-03-04 06:30:00,35.858356,10.5,47250,250.0
2026-03-04 06:45:00,34.992295,9.7,55125,248.95
2026-03-04 07:00:00,36.968321,10.25,89250,249.0
2026-03-04 07:15:00,38.679566,11.8,55125,248.7
2026-03-04 07:30:00,37.495735,10.6,81375,249.4
2026-03-04 07:45:00,37.846756,10.45,60375,248.95
2026-03-04 08:00:00,36.062195,10.0,36750,249.0
2026-03-04 08:15:00,37.251585,11.05,18375,248.05
2026-03-04 08:30:00,36.951243,10.5,123375,249.5
2026-03-04 08:45:00,36.801053,10.35,409500,249.3
2026-03-04 09:00:00,36.422915,10.6,215250,249.95
2026-03-04 09:15:00,35.688569,10.05,262500,249.3
2026-03-04 09:30:00,38.937363,11.15,15750,247.45
2026-03-04 09:45:00,37.578946,11.15,84000,248.1
2026-03-05 03:45:00,33.909616,9.25,456750,251.3
2026-03-05 04:00:00,34.757568,10.1,380625,250.15
2026-03-05 04:15:00,34.767104,10.35,467250,250.6
2026-03-05 04:30:00,35.293628,10.2,385875,252.4
2026-03-05 04:45:00,33.963146,10.15,73500,252.95
2026-03-05 05:00:00,34.686097,10.45,99750,253.15
2026-03-05 05:15:00,32.52354,9.85,42000,253.1
2026-03-05 05:30:00,33.837576,10.25,28875,253.2
2026-03-05 05:45:00,32.580022,10.2,47250,253.7
2026-03-05 06:00:00,34.098886,9.6,68250,251.9
2026-03-05 06:15:00,33.61786,10.4,131250,251.25
2026-03-05 06:30:00,33.223996,9.5,65625,252.15
2026-03-05 06:45:00,32.646543,9.4,23625,252.25
2026-03-05 07:00:00,33.086238,9.1,123375,253.8
2026-03-05 07:15:00,32.745452,9.3,131250,254.35
2026-03-05 07:30:00,32.139026,9.6,141750,255.2
2026-03-05 07:45:00,32.316192,10.15,309750,256.1
2026-03-05 08:00:00,32.324304,10.15,186375,256.1
2026-03-05 08:15:00,32.112684,9.15,165375,254.4
2026-03-05 08:30:00,32.887232,10.2,52500,253.6
2026-03-05 08:45:00,32.387096,9.6,76125,255.1
2026-03-05 09:00:00,30.524567,9.0,225750,257.25
2026-03-05 09:15:00,29.578428,9.3,165375,258.25
2026-03-05 09:30:00,31.036159,8.65,91875,256.35
2026-03-05 09:45:00,30.343795,9.0,70875,257.35
2026-03-06 03:45:00,30.488072,8.5,590625,261.3
2026-03-06 04:00:00,31.543326,9.4,525000,262.45
2026-03-06 04:15:00,32.350887,10.2,459375,263.5
2026-03-06 04:30:00,32.26795,9.4,131250,262.1
2026-03-06 04:45:00,32.848579,9.5,126000,262.0
2026-03-06 05:00:00,31.863629,9.45,63000,262.4
2026-03-06 05:15:00,32.30993,9.65,34125,262.55
2026-03-06 05:30:00,32.342887,9.85,317625,262.9
2026-03-06 05:45:00,31.190322,9.65,26250,263.1
2026-03-06 06:00:00,32.399683,9.75,65625,262.7
2026-03-06 06:15:00,31.870158,9.8,26250,263.05
2026-03-06 06:30:00,32.349328,9.35,60375,262.0
2026-03-06 06:45:00,31.985452,9.25,34125,262.0
2026-03-06 07:00:00,31.472594,9.3,18375,262.35
2026-03-06 07:15:00,33.003255,9.6,18375,262.15
2026-03-06 07:30:00,32.859915,9.75,13125,262.5
2026-03-06 07:45:00,32.579768,9.7,13125,262.55
2026-03-06 08:00:00,31.691641,9.35,28875,262.35
2026-03-06 08:15:00,32.834893,9.6,7875,262.25
2026-03-06 08:30:00,32.995919,9.75,23625,262.45
2026-03-06 08:45:00,32.595851,10.0,55125,263.1
2026-03-06 09:00:00,32.062138,9.55,21000,262.55
2026-03-06 09:15:00,33.075781,9.4,139125,259.45
2026-03-06 09:30:00,33.445802,9.15,162750,258.8
2026-03-06 09:45:00,32.868004,9.1,154875,259.0
2026-03-09 03:45:00,39.707834,9.95,433125,249.3
2026-03-09 04:00:00,40.205273,10.8,341250,250.65
2026-03-09 04:15:00,39.893007,10.75,215250,250.7
2026-03-09 04:30:00,41.087646,10.65,189000,250.0
2026-03-09 04:45:00,39.81303,10.45,228375,250.2
2026-03-09 05:00:00,39.971509,10.0,110250,249.3
2026-03-09 05:15:00,38.918732,10.45,102375,250.6
2026-03-09 05:30:00,38.685878,9.9,28875,249.7
2026-03-09 05:45:00,38.31219,9.8,91875,252.0
2026-03-09 06:00:00,37.295195,10.15,55125,253.1
2026-03-09 06:15:00,38.333802,9.8,39375,252.0
2026-03-09 06:30:00,36.472471,9.4,26250,252.1
2026-03-09 06:45:00,37.912226,9.8,28875,252.2
2026-03-09 07:00:00,38.732601,10.05,18375,252.3
2026-03-09 07:15:00,38.991112,10.3,26250,252.65
2026-03-09 07:30:00,39.266764,9.8,31500,251.6
2026-03-09 07:45:00,38.919254,10.25,36750,252.6
2026-03-09 08:00:00,39.541183,10.7,68250,253.15
2026-03-09 08:15:00,39.956135,10.55,26250,252.7
2026-03-09 08:30:00,40.134433,10.7,21000,252.9
2026-03-09 08:45:00,39.345106,10.7,31500,253.25
2026-03-09 09:00:00,39.35628,10.7,18375,253.25
2026-03-09 09:15:00,38.082225,10.35,157500,255.5
2026-03-09 09:30:00,38.25424,10.5,168000,255.7
