timestamp,iv,close,volume,spot
2026-03-04 03:45:00,36.087471,67.45,13650,1470.0
2026-03-04 04:00:00,39.639884,64.75,44800,1473.5
2026-03-04 04:15:00,40.461936,72.05,13650,1466.2
2026-03-04 04:30:00,39.097261,70.65,9100,1467.5
2026-03-04 04:45:00,37.977238,60.45,4200,1470.4
2026-03-04 05:00:00,40.381642,69.15,21700,1461.3
2026-03-04 05:15:00,39.398403,65.8,4900,1458.0
2026-03-04 05:30:00,39.5187,68.0,11550,1461.7
2026-03-04 05:45:00,37.147119,61.95,13650,1475.8
2026-03-04 06:00:00,38.851913,65.0,10850,1476.5
2026-03-04 06:15:00,38.63256,63.3,2800,1474.0
2026-03-04 06:30:00,39.950195,64.3,2800,1472.0
2026-03-04 06:45:00,38.46687,65.0,15400,1477.7
2026-03-04 07:00:00,38.390799,66.45,16800,1480.6
2026-03-04 07:15:00,38.830295,67.9,9450,1482.0
2026-03-04 07:30:00,38.977586,68.45,10850,1482.6
2026-03-04 07:45:00,38.492164,67.95,4200,1483.1
2026-03-04 08:00:00,38.666715,67.6,6650,1482.0
2026-03-04 08:15:00,38.526887,67.2,700,1481.7
2026-03-04 08:30:00,38.155182,67.1,1050,1482.6
2026-03-04 08:45:00,37.697375,66.2,1400,1482.3
2026-03-04 09:00:00,37.716932,66.55,7350,1482.9
2026-03-04 09:15:00,38.411759,67.35,4900,1482.4
2026-03-04 09:30:00,38.750843,67.15,3500,1481.1
2026-03-04 09:45:00,39.855833,63.7,18200,1471.5
2026-03-05 03:45:00,36.566951,65.4,45150,1485.9
2026-03-05 04:00:00,35.962957,59.0,9100,1476.0
2026-03-05 04:15:00,36.439393,58.55,20300,1473.8
2026-03-05 04:30:00,36.340355,59.45,10850,1475.8
2026-03-05 04:45:00,37.569649,66.6,10150,1466.9
2026-03-05 05:00:00,36.768569,65.65,3500,1467.4
2026-03-05 05:15:00,37.199306,64.6,3150,1464.4
2026-03-05 05:30:00,36.472589,65.4,5950,1467.8
2026-03-05 05:45:00,37.025549,66.0,3150,1467.4
2026-03-05 06:00:00,36.424682,65.3,4550,1467.8
2026-03-05 06:15:00,36.523143,65.95,2100,1468.7
2026-03-05 06:30:00,36.267863,65.95,2800,1469.4
2026-03-05 06:45:00,36.053625,57.5,1050,1473.2
2026-03-05 07:00:00,36.078372,57.05,1050,1472.3
2026-03-05 07:15:00,35.088434,56.3,700,1473.8
2026-03-05 07:30:00,35.480494,56.1,700,1472.3
2026-03-05 07:45:00,34.64648,53.65,1400,1470.1
2026-03-05 08:00:00,35.684336,55.55,700,1470.7
2026-03-05 08:15:00,37.036744,66.05,0,1467.7
2026-03-05 08:30:00,37.143025,65.8,700,1467.0
2026-03-05 08:45:00,37.150239,62.5,4200,1461.1
2026-03-05 09:00:00,35.616021,55.6,5250,1471.1
2026-03-05 09:15:00,35.895,61.0,13300,1480.4
2026-03-05 09:30:00,37.93896,59.1,3500,1471.0
2026-03-05 09:45:00,38.993569,68.2,9100,1466.4
2026-03-06 03:45:00,38.634095,65.25,17150,1445.5
2026-03-06 04:00:00,39.547261,65.8,21350,1444.1
2026-03-06 04:15:00,39.347287,61.6,21700,1437.0
2026-03-06 04:30:00,39.966961,60.0,29750,1432.3
2026-03-06 04:45:00,39.868364,61.75,17500,1435.9
2026-03-06 05:00:00,39.854597,67.9,10500,1428.7
2026-03-06 05:15:00,39.658187,68.0,5600,1429.4
2026-03-06 05:30:00,39.563862,59.4,15750,1432.4
2026-03-06 05:45:00,38.710594,59.45,4900,1434.9
2026-03-06 06:00:00,38.740511,58.0,32200,1432.1
2026-03-06 06:15:00,39.5945,67.85,5250,1429.4
2026-03-06 06:30:00,40.98331,64.0,9450,1418.9
2026-03-06 06:45:00,40.715515,63.0,9450,1417.8
2026-03-06 07:00:00,41.176227,64.85,13300,1420.0
2026-03-06 07:15:00,40.750622,61.2,7000,1414.4
2026-03-06 07:30:00,41.457865,62.0,4200,1414.0
2026-03-06 07:45:00,39.904566,61.95,89600,1436.5
2026-03-06 08:00:00,39.712251,60.85,59500,1435.0
2026-03-06 08:15:00,40.312513,65.45,15750,1423.5
2026-03-06 08:30:00,39.178653,66.15,4200,1427.7
2026-03-06 08:45:00,39.475787,66.0,7700,1426.7
2026-03-06 09:00:00,39.264199,66.7,2100,1428.5
2026-03-06 09:15:00,39.427117,65.45,4200,1425.9
2026-03-06 09:30:00,39.768625,67.8,4900,1429.2
2026-03-06 09:45:00,37.567509,56.8,22400,1433.5
2026-03-09 03:45:00,45.146596,60.8,1400,1373.6
2026-03-09 04:00:00,46.110162,67.9,5950,1384.4
2026-03-09 04:15:00,46.76374,70.2,18550,1387.0
2026-03-09 04:30:00,46.106736,70.1,4200,1388.4
2026-03-09 04:45:00,44.719009,67.85,8400,1387.7
2026-03-09 05:00:00,44.63955,59.45,50050,1390.7
2026-03-09 05:15:00,44.714955,61.05,57750,1393.6
2026-03-09 05:30:00,44.364587,60.3,5600,1393.1
2026-03-09 05:45:00,44.186216,68.95,6650,1409.4
2026-03-09 06:00:00,45.67377,65.3,8400,1417.5
2026-03-09 06:15:00,43.502623,64.0,3850,1420.6
2026-03-09 06:30:00,41.898456,63.5,1400,1423.7
2026-03-09 06:45:00,42.441264,64.5,1750,1424.2
2026-03-09 07:00:00,43.434866,66.95,4550,1426.2
2026-03-09 07:15:00,42.136736,66.35,2100,1428.3
2026-03-09 07:30:00,43.603778,66.7,2100,1425.4
2026-03-09 07:45:00,44.330059,67.95,10850,1425.9
2026-03-09 08:00:00,42.000669,57.5,0,1430.8
2026-03-09 08:15:00,42.908528,67.9,3850,1429.3
2026-03-09 08:30:00,43.603028,66.8,3850,1425.7
2026-03-09 08:45:00,43.177827,66.15,2450,1425.6
2026-03-09 09:00:00,43.104748,65.7,3150,1425.0
