timestamp,iv,close,volume,spot
2026-03-04 03:45:00,28.704957,14.55,3585300,452.9
2026-03-04 04:00:00,28.225342,15.45,1231200,455.0
2026-03-04 04:15:00,28.779113,14.5,847875,452.75
2026-03-04 04:30:00,27.619154,15.4,1209825,455.45
2026-03-04 04:45:00,27.774968,15.5,618450,455.5
2026-03-04 05:00:00,27.65503,15.05,411825,454.8
2026-03-04 05:15:00,27.889014,14.75,656925,454.05
2026-03-04 05:30:00,27.785428,14.4,287850,453.5
2026-03-04 05:45:00,28.105526,15.9,921975,451.25
2026-03-04 06:00:00,28.736362,16.0,651225,450.9
2026-03-04 06:15:00,28.810178,16.4,276450,451.55
2026-03-04 06:30:00,29.219681,16.0,286425,450.5
2026-03-04 06:45:00,29.019222,16.75,768075,447.3
2026-03-04 07:00:00,29.075295,16.6,249375,447.0
2026-03-04 07:15:00,29.795479,16.65,183825,446.5
2026-03-04 07:30:00,28.751612,14.35,299250,447.9
2026-03-04 07:45:00,28.594079,16.45,357675,447.15
2026-03-04 08:00:00,28.314539,16.2,145350,446.95
2026-03-04 08:15:00,29.038773,15.8,186675,445.65
2026-03-04 08:30:00,28.328799,14.4,351975,448.4
2026-03-04 08:45:00,28.291647,15.95,641250,446.55
2026-03-04 09:00:00,28.446984,14.0,128250,447.55
2026-03-04 09:15:00,28.007097,14.05,503025,448.05
2026-03-04 09:30:00,28.221157,16.05,333450,446.8
2026-03-04 09:45:00,28.239587,15.6,202350,446.0
2026-03-05 03:45:00,26.90319,13.55,1728525,453.25
2026-03-05 04:00:00,26.132174,13.1,1339500,453.1
2026-03-05 04:15:00,25.935391,13.95,855000,454.85
2026-03-05 04:30:00,26.251747,13.85,515850,454.4
2026-03-05 04:45:00,26.198703,13.55,309225,453.9
2026-03-05 05:00:00,25.815176,12.8,1296750,457.55
2026-03-05 05:15:00,25.957314,13.8,3028125,459.3
2026-03-05 05:30:00,26.146527,14.3,3089400,460.05
2026-03-05 05:45:00,27.002655,14.05,3217650,463.55
2026-03-05 06:00:00,27.206364,13.8,1553250,462.9
2026-03-05 06:15:00,25.963095,14.65,1221225,460.85
2026-03-05 06:30:00,26.596659,13.55,998925,463.0
2026-03-05 06:45:00,26.593786,14.6,1187025,464.95
2026-03-05 07:00:00,26.539172,15.7,2124675,466.95
2026-03-05 07:15:00,27.225668,13.9,1162800,467.8
2026-03-05 07:30:00,26.318728,15.3,682575,466.45
2026-03-05 07:45:00,26.472081,15.6,541500,466.85
2026-03-05 08:00:00,25.919921,15.65,289275,467.4
2026-03-05 08:15:00,25.833518,14.8,337725,466.0
2026-03-05 08:30:00,25.790551,14.05,619875,464.7
2026-03-05 08:45:00,26.054413,14.9,487350,466.0
2026-03-05 09:00:00,25.254586,13.95,604200,465.0
2026-03-05 09:15:00,23.811833,13.5,1239750,460.7
2026-03-05 09:30:00,24.913582,13.3,1534725,459.4
2026-03-05 09:45:00,25.095693,14.85,960450,462.0
2026-03-06 03:45:00,27.862815,14.35,4644075,468.6
2026-03-06 04:00:00,29.558866,16.2,5415000,470.5
