timestamp,iv,close,volume,spot
2026-03-04 03:45:00,34.156125,2.91,27000,78.03
2026-03-04 04:00:00,34.061951,2.97,54000,78.16
2026-03-04 04:15:00,33.5473,2.88,94500,77.61
2026-03-04 04:30:00,31.19498,2.75,121500,78.2
2026-03-04 04:45:00,33.068035,2.86,135000,77.65
2026-03-04 05:00:00,32.791618,2.68,310500,77.35
2026-03-04 05:15:00,35.04274,2.82,81000,76.8
2026-03-04 05:30:00,34.895372,3.0,472500,77.17
2026-03-04 05:45:00,34.019626,2.89,33750,77.1
2026-03-04 06:00:00,34.062277,2.83,81000,76.98
2026-03-04 06:15:00,34.207306,2.92,54000,77.13
2026-03-04 06:30:00,34.453493,2.93,87750,76.65
2026-03-04 06:45:00,35.004861,2.88,94500,76.47
2026-03-04 07:00:00,33.866531,2.87,13500,76.63
2026-03-04 07:15:00,34.943062,3.0,27000,76.71
2026-03-04 07:30:00,34.464158,2.88,27000,77.02
2026-03-04 07:45:00,34.599087,2.88,0,77.0
2026-03-04 08:00:00,33.339445,2.76,13500,76.97
2026-03-04 08:15:00,33.805227,2.7,13500,76.78
2026-03-04 08:30:00,33.746114,2.75,87750,77.35
2026-03-04 08:45:00,36.443162,3.05,182250,77.04
2026-03-04 09:00:00,32.921953,2.86,67500,77.23
2026-03-04 09:15:00,34.403707,2.96,54000,77.19
2026-03-04 09:30:00,34.324389,2.77,20250,76.84
2026-03-04 09:45:00,36.014118,2.97,108000,76.5
2026-03-05 03:45:00,32.481488,2.63,290250,77.88
2026-03-05 04:00:00,30.428074,2.4,162000,77.76
2026-03-05 04:15:00,29.270155,2.7,47250,78.51
2026-03-05 04:30:00,32.524234,3.1,607500,78.75
2026-03-05 04:45:00,33.626609,3.01,222750,78.89
2026-03-05 05:00:00,33.937368,3.06,405000,79.4
2026-03-05 05:15:00,33.524927,3.16,87750,79.18
2026-03-05 05:30:00,34.181267,3.18,594000,79.12
2026-03-05 05:45:00,36.748491,3.37,60750,78.62
2026-03-05 06:00:00,34.954438,3.01,13500,78.23
2026-03-05 06:15:00,33.055348,2.65,6750,77.84
2026-03-05 06:30:00,31.314951,2.61,13500,78.04
2026-03-05 06:45:00,31.392858,2.7,13500,78.2
2026-03-05 07:00:00,32.784019,2.75,47250,78.08
2026-03-05 07:15:00,31.169091,2.75,0,78.33
2026-03-05 07:30:00,32.023946,2.89,13500,78.46
2026-03-05 07:45:00,32.674326,2.97,6750,78.51
2026-03-05 08:00:00,32.750907,2.84,27000,78.26
2026-03-05 08:15:00,34.05225,2.84,0,78.06
2026-03-05 08:30:00,34.443508,2.84,0,78.0
2026-03-05 08:45:00,33.166221,2.84,0,78.2
2026-03-05 09:00:00,32.3635,3.03,33750,78.67
2026-03-05 09:15:00,31.869733,2.95,168750,78.6
2026-03-05 09:30:00,32.085606,2.83,47250,78.35
2026-03-05 09:45:00,31.190549,2.86,81000,78.54
2026-03-06 03:45:00,32.141602,2.78,465750,79.27
2026-03-06 04:00:00,31.891151,2.9,47250,79.53
2026-03-06 04:15:00,32.868481,3.12,2659500,80.25
2026-03-06 04:30:00,34.80217,3.3,978750,81.22
2026-03-06 04:45:00,35.002573,3.33,2052000,81.71
2026-03-06 05:00:00,33.95406,3.17,371250,80.65
2026-03-06 05:15:00,34.600863,3.01,189000,80.26
2026-03-06 05:30:00,35.319808,3.09,135000,80.3
2026-03-06 05:45:00,33.351014,2.97,506250,80.38
2026-03-06 06:00:00,34.111467,3.07,135000,80.45
2026-03-06 06:15:00,33.171871,2.9,81000,80.28
2026-03-06 06:30:00,33.642976,3.11,168750,80.13
2026-03-06 06:45:00,32.75007,2.97,135000,80.01
2026-03-06 07:00:00,31.805709,2.78,121500,80.27
2026-03-06 07:15:00,31.618779,2.78,81000,80.3
2026-03-06 07:30:00,32.871473,2.98,135000,80.48
2026-03-06 07:45:00,33.989987,2.99,40500,80.33
2026-03-06 08:00:00,32.015373,3.04,216000,80.25
2026-03-06 08:15:00,33.155778,3.01,67500,80.03
2026-03-06 08:30:00,33.113362,3.05,162000,80.11
2026-03-06 08:45:00,33.136515,3.12,121500,80.7
2026-03-06 09:00:00,32.106018,2.81,67500,80.29
2026-03-06 09:15:00,33.306531,2.9,452250,79.81
2026-03-06 09:30:00,36.721379,3.36,418500,79.68
2026-03-06 09:45:00,32.795475,2.9,1815750,79.89
2026-03-09 03:45:00,39.745319,2.97,114750,77.06
2026-03-09 04:00:00,41.612335,3.23,141750,78.21
2026-03-09 04:15:00,39.818613,3.37,121500,78.72
2026-03-09 04:30:00,40.226513,3.3,216000,79.0
2026-03-09 04:45:00,40.010772,3.31,303750,79.05
2026-03-09 05:00:00,42.261453,3.48,67500,78.59
2026-03-09 05:15:00,41.716895,3.46,27000,78.63
2026-03-09 05:30:00,40.657747,3.33,54000,78.54
2026-03-09 05:45:00,38.700879,3.18,6750,79.0
2026-03-09 06:00:00,41.544586,3.33,74250,78.88
2026-03-09 06:15:00,42.221613,3.5,20250,78.64
2026-03-09 06:30:00,42.525036,3.5,0,78.6
2026-03-09 06:45:00,39.143349,3.25,20250,78.61
2026-03-09 07:00:00,39.365581,3.31,27000,78.69
2026-03-09 07:15:00,39.007798,3.31,0,78.74
2026-03-09 07:30:00,40.772627,3.31,0,78.5
2026-03-09 07:45:00,40.276894,3.31,0,78.57
2026-03-09 08:00:00,39.410173,3.31,6750,78.69
2026-03-09 08:15:00,41.525953,3.31,0,78.4
2026-03-09 08:30:00,41.965843,3.31,0,78.34
2026-03-09 08:45:00,40.322348,3.31,0,78.57
2026-03-09 09:00:00,39.749055,3.31,0,78.65
2026-03-09 09:15:00,39.498454,3.18,60750,78.91
2026-03-09 09:30:00,37.527229,3.15,81000,79.13
2026-03-09 09:45:00,37.921667,3.19,162000,79.15
2026-03-10 03:45:00,35.536009,2.87,688500,79.93
2026-03-10 04:00:00,35.354485,2.93,148500,79.6
