timestamp,iv,close,volume,spot
2026-03-04 03:45:00,38.563442,16.75,2310000,365.6
2026-03-04 04:00:00,39.413881,17.3,300000,366.0
2026-03-04 04:15:00,40.552495,16.85,292500,362.1
2026-03-04 04:30:00,38.922636,16.6,78750,362.8
2026-03-04 04:45:00,39.572722,16.65,247500,360.15
2026-03-04 05:00:00,39.772438,17.25,120000,361.1
2026-03-04 05:15:00,41.312749,17.55,97500,358.3
2026-03-04 05:30:00,41.429481,17.85,153750,361.05
2026-03-04 05:45:00,40.03444,16.25,60000,361.4
2026-03-04 06:00:00,40.676837,16.9,60000,362.15
2026-03-04 06:15:00,39.86908,17.25,277500,365.65
2026-03-04 06:30:00,40.653181,17.6,123750,363.45
2026-03-04 06:45:00,39.78039,16.55,67500,364.45
2026-03-04 07:00:00,42.280194,17.75,22500,362.6
2026-03-04 07:15:00,41.46586,17.35,60000,362.45
2026-03-04 07:30:00,40.006859,16.5,168750,366.5
2026-03-04 07:45:00,40.168136,17.4,60000,365.75
2026-03-04 08:00:00,37.515588,16.2,26250,367.75
2026-03-04 08:15:00,37.900571,16.1,105000,367.3
2026-03-04 08:30:00,37.365839,16.8,690000,371.25
2026-03-04 08:45:00,39.044024,16.3,412500,369.15
2026-03-04 09:00:00,38.502059,16.85,356250,372.85
2026-03-04 09:15:00,38.524305,17.3,1406250,375.95
2026-03-04 09:30:00,38.842045,17.45,476250,373.7
2026-03-04 09:45:00,39.382909,17.05,101250,372.6
2026-03-05 03:45:00,37.670819,16.25,1455000,386.65
2026-03-05 04:00:00,38.296374,16.5,746250,386.65
2026-03-05 04:15:00,39.001209,17.2,2220000,396.6
2026-03-05 04:30:00,41.237989,18.65,3172500,399.85
2026-03-05 04:45:00,42.136814,18.6,900000,401.35
2026-03-05 05:00:00,41.866154,18.85,1158750,399.75
2026-03-05 05:15:00,41.146729,19.2,783750,398.65
2026-03-05 05:30:00,41.494115,18.85,802500,400.05
2026-03-05 05:45:00,40.085055,17.6,360000,396.55
2026-03-05 06:00:00,38.548828,17.2,341250,394.7
2026-03-05 06:15:00,39.790522,18.2,45000,393.3
2026-03-05 06:30:00,39.308154,17.1,528750,393.95
2026-03-05 06:45:00,39.767022,17.8,581250,394.9
2026-03-05 07:00:00,39.3831,17.15,138750,394.0
2026-03-05 07:15:00,40.490979,17.9,116250,394.55
2026-03-05 07:30:00,40.521413,18.65,142500,395.9
2026-03-05 07:45:00,41.169158,18.0,506250,398.8
2026-03-05 08:00:00,40.935759,19.1,1252500,401.0
2026-03-05 08:15:00,40.902467,18.05,821250,401.4
2026-03-05 08:30:00,40.261126,18.95,607500,401.25
2026-03-05 08:45:00,40.691539,18.25,232500,401.95
2026-03-05 09:00:00,41.091022,18.85,333750,402.75
2026-03-05 09:15:00,40.584997,18.45,468750,393.25
2026-03-05 09:30:00,38.748348,17.75,285000,395.65
2026-03-05 09:45:00,39.927325,17.85,198750,397.25
2026-03-06 03:45:00,39.356298,17.3,1027500,392.6
2026-03-06 04:00:00,38.48487,17.0,311250,392.7
2026-03-06 04:15:00,40.737033,18.4,101250,393.6
2026-03-06 04:30:00,41.212896,18.15,232500,395.1
2026-03-06 04:45:00,41.011985,18.7,378750,396.25
2026-03-06 05:00:00,40.514963,18.3,277500,395.9
2026-03-06 05:15:00,40.255353,17.75,127500,395.1
2026-03-06 05:30:00,40.635961,17.9,86250,395.1
2026-03-06 05:45:00,40.935188,17.75,97500,396.9
2026-03-06 06:00:00,40.958572,17.6,813750,398.9
2026-03-06 06:15:00,39.627938,17.7,202500,397.8
2026-03-06 06:30:00,39.379813,17.65,30000,397.9
2026-03-06 06:45:00,40.084642,17.55,48750,397.2
2026-03-06 07:00:00,38.280393,17.25,26250,398.0
2026-03-06 07:15:00,39.353996,17.6,41250,397.85
2026-03-06 07:30:00,40.22066,17.3,48750,398.95
