timestamp,iv,close,volume,spot
2026-04-01 03:45:00,34.740099,4.28,4850,107.58
2026-04-01 04:00:00,39.804161,4.9,0,107.63
2026-04-01 04:15:00,39.12458,4.9,0,107.78
2026-04-01 04:30:00,36.912858,4.5,4850,107.52
2026-04-01 04:45:00,36.825316,4.5,0,107.54
2026-04-01 05:00:00,40.908712,5.08,19400,105.91
2026-04-01 05:15:00,41.234809,5.15,87300,105.06
2026-04-01 05:30:00,39.619719,4.85,63050,104.85
2026-04-01 05:45:00,36.668138,4.65,9700,105.1
2026-04-01 06:00:00,36.335166,4.65,0,105.17
2026-04-01 06:15:00,39.291554,4.75,33950,104.74
2026-04-01 06:30:00,38.038456,4.92,4850,105.31
2026-04-01 06:45:00,39.179822,5.06,14550,105.33
2026-04-01 07:00:00,39.639042,5.1,14550,105.31
2026-04-01 07:15:00,37.690657,4.9,9700,105.35
2026-04-01 07:30:00,41.299465,5.06,0,105.81
2026-04-01 07:45:00,37.707759,4.9,0,105.35
2026-04-01 08:00:00,38.141772,4.87,14550,105.21
2026-04-01 08:15:00,38.228648,4.84,19400,105.14
2026-04-01 08:30:00,36.870701,4.52,9700,104.84
2026-04-01 08:45:00,37.183195,4.56,33950,104.85
2026-04-01 09:00:00,37.382823,4.56,24250,104.81
2026-04-01 09:15:00,36.30582,4.64,9700,105.18
2026-04-01 09:30:00,37.023396,4.61,4850,104.98
2026-04-01 09:45:00,36.436617,4.72,48500,105.3
2026-04-02 04:30:00,47.347736,5.41,33950,101.76
2026-04-02 04:45:00,47.606755,5.41,0,101.71
2026-04-02 05:00:00,45.407906,5.41,0,102.15
2026-04-02 05:15:00,45.975779,5.41,0,102.04
2026-04-02 05:30:00,45.68243,5.41,0,102.1
2026-04-02 05:45:00,45.235076,5.41,0,102.19
2026-04-02 06:00:00,45.194335,5.41,0,102.2
2026-04-02 06:15:00,46.933349,5.4,0,103.64
2026-04-02 07:00:00,47.442929,5.4,0,103.54
2026-04-02 07:30:00,36.043133,4.33,4850,103.9
2026-04-02 07:45:00,35.984669,4.6,14550,104.4
2026-04-02 08:00:00,36.548516,4.65,43650,104.38
2026-04-02 08:15:00,38.521866,4.85,4850,104.35
2026-04-02 08:30:00,35.469073,4.18,4850,104.67
2026-04-02 08:45:00,35.934538,4.41,14550,105.0
2026-04-02 09:00:00,38.006562,4.5,43650,105.66
2026-04-02 09:15:00,36.813614,4.8,19400,106.45
2026-04-02 09:30:00,38.547943,5.01,247350,108.32
2026-04-02 09:45:00,40.093402,4.9,9700,107.8
2026-04-06 04:00:00,44.295749,4.89,48500,107.69
2026-04-06 04:15:00,43.945068,5.2,58200,108.33
2026-04-06 04:30:00,44.048186,4.96,33950,109.7
2026-04-06 04:45:00,45.482377,5.33,121250,110.1
2026-04-06 06:15:00,46.796174,5.7,9700,112.35
2026-04-06 06:30:00,40.992649,5.0,4850,112.24
2026-04-06 06:45:00,43.179888,5.3,29100,112.35
2026-04-06 07:00:00,42.734712,5.3,0,112.44
2026-04-06 07:15:00,42.491188,5.3,0,112.49
2026-04-06 07:30:00,41.53982,5.2,33950,112.5
2026-04-06 07:45:00,42.21345,5.2,4850,112.37
2026-04-06 08:00:00,42.726683,5.2,0,112.27
2026-04-06 09:30:00,39.586417,4.59,4850,113.64
2026-04-06 09:45:00,45.954935,5.23,14550,113.51
2026-04-07 03:45:00,47.313057,5.36,9700,113.66
2026-04-07 04:00:00,47.655345,5.36,0,113.59
2026-04-07 04:15:00,42.636331,4.85,38800,113.67
2026-04-07 04:30:00,42.744101,5.0,19400,113.93
2026-04-07 04:45:00,44.408384,5.4,14550,114.33
2026-04-07 05:00:00,43.060481,5.07,4850,114.0
2026-04-07 05:15:00,42.807845,4.8,4850,113.55
2026-04-07 05:30:00,42.91139,4.8,0,113.53
2026-04-07 05:45:00,42.535199,4.8,0,113.61
2026-04-07 06:00:00,41.477329,4.63,0,113.51
2026-04-07 06:15:00,40.913965,4.63,0,113.63
2026-04-07 06:30:00,41.11908,4.63,0,113.59
2026-04-07 06:45:00,40.401535,4.63,0,113.74
2026-04-07 07:00:00,40.851193,4.63,0,113.65
2026-04-07 07:15:00,40.959709,4.63,0,113.63
2026-04-07 07:30:00,40.922625,4.63,4850,113.64
2026-04-07 07:45:00,41.966144,4.69,33950,113.54
2026-04-07 08:00:00,41.881195,4.69,0,113.56
2026-04-07 08:30:00,43.910977,5.33,0,112.5
2026-04-07 09:30:00,50.172129,5.82,4850,113.09
2026-04-07 09:45:00,43.465865,5.0,19400,112.0
2026-04-08 03:45:00,33.587435,3.7,111550,113.56
2026-04-08 04:00:00,34.659335,4.0,38800,113.91
2026-04-08 04:15:00,38.839753,4.31,179450,114.58
2026-04-08 04:30:00,39.805481,4.45,53350,114.65
2026-04-08 04:45:00,40.013112,4.45,4850,114.61
2026-04-08 05:00:00,39.240033,4.52,140650,114.9
2026-04-08 05:15:00,40.956611,4.95,63050,115.35
2026-04-08 05:30:00,39.779731,4.75,155200,115.22
2026-04-08 05:45:00,38.43931,4.76,14550,115.5
2026-04-08 06:00:00,40.024831,4.93,4850,115.5
2026-04-08 06:15:00,19.608812,2.27,0,116.58
2026-04-08 06:30:00,19.228951,2.27,0,116.66
2026-04-08 06:45:00,42.756702,4.96,4850,116.87
2026-04-08 07:00:00,43.599078,4.96,0,116.7
2026-04-08 07:15:00,42.781618,4.96,0,116.87
2026-04-08 07:30:00,42.202769,4.96,0,116.99
2026-04-08 07:45:00,43.247297,4.96,0,116.78
2026-04-08 08:00:00,42.5731,4.96,0,116.92
2026-04-08 08:15:00,36.882432,4.39,48500,117.02
2026-04-08 08:30:00,34.836386,4.1,14550,116.9
2026-04-08 08:45:00,35.746021,4.15,33950,116.81
